Time,Height
3.875766676201806149e+00 , 6.337078955736157582e+01
3.882984118801809270e+00 , 6.335137683473885772e+01
3.890201561401812835e+00 , 6.333145325099448542e+01
3.897419004001815956e+00 , 6.331101880612847310e+01
3.904636446601819522e+00 , 6.329007350014082078e+01
3.911853889201822643e+00 , 6.326861733303148583e+01
3.919071331801826208e+00 , 6.324665030480053929e+01
3.926288774401829329e+00 , 6.322417241544792432e+01
3.933506217001832894e+00 , 6.320118366497365514e+01
3.940723659601836459e+00 , 6.317768405337773174e+01
3.947941102201839580e+00 , 6.315367358066016834e+01
3.955158544801843146e+00 , 6.312915224682096493e+01
3.962375987401846267e+00 , 6.310412005186006468e+01
3.969593430001849832e+00 , 6.307857699577756705e+01
3.976810872601852953e+00 , 6.305252307857341521e+01
3.984028315201856518e+00 , 6.302595830024758072e+01
3.991245757801859639e+00 , 6.299888266080010624e+01
3.998463200401863205e+00 , 6.297129616023097753e+01
4.005680643001866770e+00 , 6.294319879854023725e+01
4.012898085601869447e+00 , 6.291459057572780011e+01
4.020115528201873012e+00 , 6.288547149179372298e+01
4.027332970801876577e+00 , 6.285584154673802004e+01
4.034550413401880142e+00 , 6.282570074056063447e+01
4.041767856001883708e+00 , 6.279504907326163732e+01
4.048985298601886385e+00 , 6.276388654484095753e+01
4.056202741201889950e+00 , 6.273221315529860931e+01
4.063420183801893515e+00 , 6.270002890463466372e+01
4.070637626401897080e+00 , 6.266733379284903549e+01
4.077855069001899757e+00 , 6.263412781994175305e+01
4.085072511601903322e+00 , 6.260041098591283060e+01
4.092289954201906887e+00 , 6.256618329076226814e+01
4.099507396801910453e+00 , 6.253144473449005147e+01
4.106724839401914018e+00 , 6.249619531709616638e+01
4.113942282001916695e+00 , 6.246043503858064128e+01
4.121159724601920260e+00 , 6.242416389894347617e+01
4.128377167201923825e+00 , 6.238738189818464264e+01
4.135594609801927390e+00 , 6.235008903630414068e+01
4.142812052401930067e+00 , 6.231228531330204135e+01
4.150029495001933633e+00 , 6.227397072917825938e+01
4.157246937601937198e+00 , 6.223514528393285161e+01
4.164464380201940763e+00 , 6.219580897756574700e+01
4.171681822801943440e+00 , 6.215596181007703080e+01
4.178899265401947005e+00 , 6.211560378146666039e+01
4.186116708001950570e+00 , 6.207473489173462156e+01
4.193334150601954136e+00 , 6.203335514088092850e+01
4.200551593201957701e+00 , 6.199146452890562387e+01
4.207769035801960378e+00 , 6.194906305580862238e+01
4.214986478401963943e+00 , 6.190615072158999510e+01
4.222203921001967508e+00 , 6.186272752624972782e+01
4.229421363601971073e+00 , 6.181879346978777789e+01
4.236638806201973750e+00 , 6.177434855220421639e+01
4.243856248801977316e+00 , 6.172939277349897225e+01
4.251073691401980881e+00 , 6.168392613367208810e+01
4.258291134001984446e+00 , 6.163794863272356395e+01
4.265508576601988011e+00 , 6.159146027065337137e+01
4.272726019201990688e+00 , 6.154446104746153878e+01
4.279943461801994253e+00 , 6.149695096314806619e+01
4.287160904401997819e+00 , 6.144893001771292518e+01
4.294378347002001384e+00 , 6.140039821115615837e+01
4.301595789602004061e+00 , 6.135135554347773734e+01
4.308813232202007626e+00 , 6.130180201467761947e+01
4.316030674802011191e+00 , 6.125173762475590422e+01
4.323248117402014756e+00 , 6.120116237371250634e+01
4.330465560002017433e+00 , 6.115007626154746845e+01
4.337683002602020998e+00 , 6.109847928826080476e+01
4.344900445202024564e+00 , 6.104637145385245844e+01
4.352117887802028129e+00 , 6.099375275832247212e+01
4.359335330402031694e+00 , 6.094062320167083158e+01
4.366552773002034371e+00 , 6.088698278389753682e+01
4.373770215602037936e+00 , 6.083283150500261627e+01
4.380987658202041501e+00 , 6.077816936498601308e+01
4.388205100802045067e+00 , 6.072299636384776989e+01
4.395422543402047744e+00 , 6.066731250158790090e+01
4.402639986002051309e+00 , 6.061111777820634927e+01
4.409857428602054874e+00 , 6.055441219370318606e+01
4.417074871202058439e+00 , 6.049719574807832601e+01
4.424292313802062004e+00 , 6.043946844133182594e+01
4.431509756402064681e+00 , 6.038123027346371430e+01
4.438727199002068247e+00 , 6.032248124447389159e+01
4.445944641602071812e+00 , 6.026322135436244309e+01
4.453162084202075377e+00 , 6.020345060312938301e+01
4.460379526802078054e+00 , 6.014316899077464029e+01
4.467596969402081619e+00 , 6.008237651729824336e+01
4.474814412002085184e+00 , 6.002107318270020642e+01
4.482031854602088750e+00 , 5.995925898698048684e+01
4.489249297202091427e+00 , 5.989693393013918410e+01
4.496466739802094992e+00 , 5.983409801217617030e+01
4.503684182402098557e+00 , 5.977075123309151650e+01
4.510901625002102122e+00 , 5.970689359288523690e+01
4.518119067602105687e+00 , 5.964252509155727466e+01
4.525336510202108364e+00 , 5.957764572910767242e+01
4.532553952802111930e+00 , 5.951225550553645860e+01
4.539771395402115495e+00 , 5.944635442084354793e+01
4.546988838002119060e+00 , 5.937994247502901146e+01
4.554206280602121737e+00 , 5.931301966809280657e+01
4.561423723202125302e+00 , 5.924558600003494746e+01
4.568641165802128867e+00 , 5.917764147085547677e+01
4.575858608402132433e+00 , 5.910918608055430923e+01
4.583076051002135998e+00 , 5.904021982913151589e+01
4.590293493602138675e+00 , 5.897074271658706834e+01
4.597510936202142240e+00 , 5.890075474292096658e+01
4.604728378802145805e+00 , 5.883025590813323902e+01
4.611945821402149370e+00 , 5.875924621222381461e+01
4.619163264002152047e+00 , 5.868772565519276441e+01
4.626380706602155612e+00 , 5.861569423704008841e+01
4.633598149202159178e+00 , 5.854315195776571557e+01
4.640815591802162743e+00 , 5.847009881736971693e+01
4.648033034402165420e+00 , 5.839653481585207828e+01
4.655250477002168985e+00 , 5.832245995321275700e+01
4.662467919602172550e+00 , 5.824787422945183835e+01
4.669685362202176115e+00 , 5.817277764456920863e+01
4.676902804802179681e+00 , 5.809717019856493891e+01
4.684120247402182358e+00 , 5.802105189143905761e+01
4.691337690002185923e+00 , 5.794442272319149367e+01
4.698555132602189488e+00 , 5.786728269382227552e+01
4.705772575202193053e+00 , 5.778963180333144578e+01
4.712990017802195730e+00 , 5.771147005171894762e+01
4.720207460402199295e+00 , 5.763279743898480945e+01
4.727424903002202861e+00 , 5.755361396512897443e+01
4.734642345602206426e+00 , 5.747391963015151362e+01
4.741859788202209991e+00 , 5.739371443405242701e+01
4.749077230802212668e+00 , 5.731299837683167198e+01
4.756294673402216233e+00 , 5.723177145848923431e+01
4.763512116002219798e+00 , 5.715003367902519926e+01
4.770729558602223364e+00 , 5.706778503843948158e+01
4.777947001202226041e+00 , 5.698502553673215232e+01
4.785164443802229606e+00 , 5.690175517390314042e+01
4.792381886402233171e+00 , 5.681797394995246009e+01
4.799599329002236736e+00 , 5.673368186488016818e+01
4.806816771602239413e+00 , 5.664887891868620784e+01
4.814034214202242978e+00 , 5.656356511137057907e+01
4.821251656802246544e+00 , 5.647774044293333873e+01
4.828469099402250109e+00 , 5.639140491337442995e+01
4.835686542002253674e+00 , 5.630455852269388117e+01
4.842903984602256351e+00 , 5.621720127089166397e+01
4.850121427202259916e+00 , 5.612933315796779254e+01
4.857338869802263481e+00 , 5.604095418392229533e+01
4.864556312402267046e+00 , 5.595206434875511547e+01
4.871773755002269723e+00 , 5.586266365246629562e+01
4.878991197602273289e+00 , 5.577275209505586417e+01
4.886208640202276854e+00 , 5.568232967652372167e+01
4.893426082802280419e+00 , 5.559139639686998180e+01
4.900643525402283984e+00 , 5.549995225609455929e+01
4.907860968002286661e+00 , 5.540799725419749677e+01
4.915078410602290226e+00 , 5.531553139117878004e+01
4.922295853202293792e+00 , 5.522255466703840909e+01
4.929513295802297357e+00 , 5.512906708177638393e+01
4.936730738402300034e+00 , 5.503506863539274718e+01
4.943948181002303599e+00 , 5.494055932788741359e+01
4.951165623602307164e+00 , 5.484553915926046841e+01
4.958383066202310729e+00 , 5.475000812951184059e+01
4.965600508802313406e+00 , 5.465396623864157277e+01
4.972817951402316972e+00 , 5.455741348664966495e+01
4.980035394002320537e+00 , 5.446034987353608869e+01
4.987252836602324102e+00 , 5.436277539930085823e+01
4.994470279202327667e+00 , 5.426469006394400196e+01
5.001687721802330344e+00 , 5.416609386746547727e+01
5.008905164402333909e+00 , 5.406698680986529837e+01
5.016122607002337475e+00 , 5.396736889114349367e+01
5.023340049602341040e+00 , 5.386724011130002054e+01
5.030557492202343717e+00 , 5.376660047033492162e+01
5.037774934802347282e+00 , 5.366544996824814007e+01
5.044992377402350847e+00 , 5.356378860503970429e+01
5.052209820002354412e+00 , 5.346161638070964273e+01
5.059427262602357089e+00 , 5.335893329525792694e+01
5.066644705202360655e+00 , 5.325573934868452852e+01
5.073862147802364220e+00 , 5.315203454098953273e+01
5.081079590402367785e+00 , 5.304781887217284009e+01
5.088297033002371350e+00 , 5.294309234223455007e+01
5.095514475602374027e+00 , 5.283785495117456321e+01
5.102731918202377592e+00 , 5.273210669899293634e+01
5.109949360802381157e+00 , 5.262584758568968368e+01
5.117166803402384723e+00 , 5.251907761126471996e+01
5.124384246002387400e+00 , 5.241179677571815887e+01
5.131601688602390965e+00 , 5.230400507904994356e+01
5.138819131202394530e+00 , 5.219570252126007404e+01
5.146036573802398095e+00 , 5.208688910234855030e+01
5.153254016402401660e+00 , 5.197756482231534392e+01
5.160471459002404337e+00 , 5.186772968116054017e+01
5.167688901602407903e+00 , 5.175738367888408220e+01
5.174906344202411468e+00 , 5.164652681548591318e+01
5.182123786802415033e+00 , 5.153515909096611836e+01
5.189341229402417710e+00 , 5.142328050532472616e+01
5.196558672002421275e+00 , 5.131089105856165133e+01
5.203776114602424840e+00 , 5.119799075067695071e+01
5.210993557202428406e+00 , 5.108457958167053903e+01
5.218210999802431083e+00 , 5.097065755154250155e+01
5.225428442402434648e+00 , 5.085622466029286670e+01
5.232645885002438213e+00 , 5.074128090792149237e+01
5.239863327602441778e+00 , 5.062582629442849225e+01
5.247080770202445343e+00 , 5.050986081981389475e+01
5.254298212802448020e+00 , 5.039338448407761462e+01
5.261515655402451586e+00 , 5.027639728721968027e+01
5.268733098002455151e+00 , 5.015889922924012012e+01
5.275950540602458716e+00 , 5.004089031013884892e+01
5.283167983202461393e+00 , 4.992237052991600876e+01
5.290385425802464958e+00 , 4.980333988857145755e+01
5.297602868402468523e+00 , 4.968379838610525212e+01
5.304820311002472089e+00 , 4.956374602251744932e+01
5.312037753602475654e+00 , 4.944318279780793546e+01
5.319255196202478331e+00 , 4.932210871197679580e+01
5.326472638802481896e+00 , 4.920052376502403035e+01
5.333690081402485461e+00 , 4.907842795694958227e+01
5.340907524002489026e+00 , 4.895582128775350839e+01
5.348124966602491703e+00 , 4.883270375743578029e+01
5.355342409202495269e+00 , 4.870907536599636956e+01
5.362559851802498834e+00 , 4.858493611343536145e+01
5.369777294402502399e+00 , 4.846028599975267070e+01
5.376994737002505076e+00 , 4.833512502494832574e+01
5.384212179602508641e+00 , 4.820945318902235499e+01
5.391429622202512206e+00 , 4.808327049197470160e+01
5.398647064802515771e+00 , 4.795657693380542241e+01
5.405864507402519337e+00 , 4.782937251451446059e+01
5.413081950002522014e+00 , 4.770165723410190139e+01
5.420299392602525579e+00 , 4.757343109256765956e+01
5.427516835202529144e+00 , 4.744469408991176351e+01
5.434734277802532709e+00 , 4.731544622613421325e+01
5.441951720402535386e+00 , 4.718568750123503719e+01
5.449169163002538951e+00 , 4.705541791521417849e+01
5.456386605602542517e+00 , 4.692463746807172242e+01
5.463604048202546082e+00 , 4.679334615980755530e+01
5.470821490802549647e+00 , 4.666154399042176237e+01
5.478038933402552324e+00 , 4.652923095991434366e+01
5.485256376002555889e+00 , 4.639640706828524230e+01
5.492473818602559454e+00 , 4.626307231553445831e+01
5.499691261202563020e+00 , 4.612922670166210537e+01
5.506908703802565697e+00 , 4.599487022666806979e+01
5.514126146402569262e+00 , 4.586000289055237999e+01
5.521343589002572827e+00 , 4.572462469331500756e+01
5.528561031602576392e+00 , 4.558873563495600933e+01
5.535778474202579069e+00 , 4.545233571547538531e+01
5.542995916802582634e+00 , 4.531542493487310708e+01
5.550213359402586200e+00 , 4.517800329314911778e+01
5.557430802002589765e+00 , 4.504007079030355953e+01
5.564648244602593330e+00 , 4.490162742633629023e+01
5.571865687202596007e+00 , 4.476267320124739513e+01
5.579083129802599572e+00 , 4.462320811503687423e+01
5.586300572402603137e+00 , 4.448323216770464228e+01
5.593518015002606703e+00 , 4.434274535925081295e+01
5.600735457602609380e+00 , 4.420174768967530099e+01
5.607952900202612945e+00 , 4.406023915897816323e+01
5.615170342802616510e+00 , 4.391821976715937126e+01
5.622387785402620075e+00 , 4.377568951421892507e+01
5.629605228002623640e+00 , 4.363264840015682466e+01
5.636822670602626317e+00 , 4.348909642497307004e+01
5.644040113202629882e+00 , 4.334503358866766121e+01
5.651257555802633448e+00 , 4.320045989124062658e+01
5.658474998402637013e+00 , 4.305537533269190931e+01
5.665692441002639690e+00 , 4.290977991302156624e+01
5.672909883602643255e+00 , 4.276367363222956897e+01
5.680127326202646820e+00 , 4.261705649031591747e+01
5.687344768802650385e+00 , 4.246992848728064018e+01
5.694562211402653062e+00 , 4.232228962312368026e+01
5.701779654002656628e+00 , 4.217413989784503769e+01
5.708997096602660193e+00 , 4.202547931144482618e+01
5.716214539202663758e+00 , 4.187630786392287519e+01
5.723431981802667323e+00 , 4.172662555527932682e+01
5.730649424402670000e+00 , 4.157643238551415266e+01
5.737866867002673565e+00 , 4.142572835462726744e+01
5.745084309602677131e+00 , 4.127451346261878484e+01
5.752301752202680696e+00 , 4.112278770948861961e+01
5.759519194802683373e+00 , 4.097055109523682859e+01
5.766736637402686938e+00 , 4.081780361986335492e+01
5.773954080002690503e+00 , 4.066454528336828389e+01
5.781171522602694068e+00 , 4.051077608575147337e+01
5.788388965202697634e+00 , 4.035649602701309391e+01
5.795606407802700311e+00 , 4.020170510715303180e+01
5.802823850402703876e+00 , 4.004640332617131548e+01
5.810041293002707441e+00 , 3.989059068406794495e+01
5.817258735602711006e+00 , 3.973426718084292020e+01
5.824476178202713683e+00 , 3.957743281649632650e+01
5.831693620802717248e+00 , 3.942008759102799331e+01
5.838911063402720814e+00 , 3.926223150443800591e+01
5.846128506002724379e+00 , 3.910386455672642114e+01
5.853345948602727056e+00 , 3.894498674789318216e+01
5.860563391202730621e+00 , 3.878559807793823211e+01
5.867780833802734186e+00 , 3.862569854686168469e+01
5.874998276402737751e+00 , 3.846528815466345463e+01
5.882215719002741317e+00 , 3.830436690134362721e+01
5.889433161602743994e+00 , 3.814293478690208872e+01
5.896650604202747559e+00 , 3.798099181133892444e+01
5.903868046802751124e+00 , 3.781853797465413436e+01
5.911085489402754689e+00 , 3.765557327684766165e+01
5.918302932002757366e+00 , 3.749209771791953472e+01
5.925520374602760931e+00 , 3.732811129786978199e+01
5.932737817202764496e+00 , 3.716361401669837505e+01
5.939955259802768062e+00 , 3.699860587440531390e+01
5.947172702402771627e+00 , 3.683308687099057011e+01
5.954390145002774304e+00 , 3.666705700645422894e+01
5.961607587602777869e+00 , 3.650051628079620514e+01
5.968825030202781434e+00 , 3.633346469401652712e+01
5.976042472802784999e+00 , 3.616590224611522331e+01
5.983259915402787676e+00 , 3.599782893709229370e+01
5.990477358002791242e+00 , 3.582924476694762461e+01
5.997694800602794807e+00 , 3.566014973568138657e+01
6.004912243202798372e+00 , 3.549054384329346590e+01
6.012129685802801049e+00 , 3.532042708978391943e+01
6.019347128402804614e+00 , 3.514979947515269032e+01
6.026564571002808179e+00 , 3.497866099939983542e+01
6.033782013602811745e+00 , 3.480701166252526946e+01
6.040999456202815310e+00 , 3.463485146452910612e+01
6.048216898802817987e+00 , 3.446218040541128858e+01
6.055434341402821552e+00 , 3.428899848517181681e+01
6.062651784002825117e+00 , 3.411530570381071925e+01
6.069869226602828682e+00 , 3.394110206132791063e+01
6.077086669202831359e+00 , 3.376638755772353306e+01
6.084304111802834925e+00 , 3.359116219299744444e+01
6.091521554402838490e+00 , 3.341542596714973001e+01
6.098738997002842055e+00 , 3.323917888018036138e+01
6.105956439602845620e+00 , 3.306242093208931010e+01
6.113173882202848297e+00 , 3.288515212287666145e+01
6.120391324802851862e+00 , 3.270737245254233017e+01
6.127608767402855428e+00 , 3.252908192108634466e+01
6.134826210002858993e+00 , 3.235028052850873337e+01
6.142043652602861670e+00 , 3.217096827480946786e+01
6.149261095202865235e+00 , 3.199114515998851971e+01
6.156478537802868800e+00 , 3.181081118404597419e+01
6.163695980402872365e+00 , 3.162996634698171761e+01
6.170913423002875042e+00 , 3.144861064879583523e+01
6.178130865602878607e+00 , 3.126674408948832706e+01
6.185348308202882173e+00 , 3.108436666905913626e+01
6.192565750802885738e+00 , 3.090147838750831966e+01
6.199783193402889303e+00 , 3.071807924483582042e+01
6.207000636002891980e+00 , 3.053416924104169539e+01
6.214218078602895545e+00 , 3.034974837612594456e+01
6.221435521202899110e+00 , 3.016481665008851110e+01
6.228652963802902676e+00 , 2.997937406292942342e+01
6.235870406402905353e+00 , 2.979342061464870994e+01
6.243087849002908918e+00 , 2.960695630524631383e+01
6.250305291602912483e+00 , 2.941998113472232035e+01
6.257522734202916048e+00 , 2.923249510307658738e+01
6.264740176802918725e+00 , 2.904449821030931389e+01
6.271957619402922290e+00 , 2.885599045642030092e+01
6.279175062002925856e+00 , 2.866697184140969057e+01
6.286392504602929421e+00 , 2.847744236527736916e+01
6.293609947202932986e+00 , 2.828740202802345038e+01
6.300827389802935663e+00 , 2.809685082964787739e+01
6.308044832402939228e+00 , 2.790578877015067860e+01
6.315262275002942793e+00 , 2.771421584953176875e+01
6.322479717602946359e+00 , 2.752213206779123311e+01
6.329697160202949036e+00 , 2.732953742492907168e+01
6.336914602802952601e+00 , 2.713643192094522760e+01
6.344132045402956166e+00 , 2.694281555583970089e+01
6.351349488002959731e+00 , 2.674868832961260523e+01
6.358566930602963296e+00 , 2.655405024226379851e+01
6.365784373202965973e+00 , 2.635890129379336599e+01
6.373001815802969539e+00 , 2.616324148420127926e+01
6.380219258402973104e+00 , 2.596707081348753832e+01
6.387436701002976669e+00 , 2.577038928165217158e+01
6.394654143602979346e+00 , 2.557319688869515062e+01
6.401871586202982911e+00 , 2.537549363461644703e+01
6.409089028802986476e+00 , 2.517727951941611764e+01
6.416306471402990041e+00 , 2.497855454309410561e+01
6.423523914002992719e+00 , 2.477931870565046779e+01
6.430741356602996284e+00 , 2.457957200708520418e+01
6.437958799202999849e+00 , 2.437931444739822950e+01
6.445176241803003414e+00 , 2.417854602658965746e+01
6.452393684403006979e+00 , 2.397726674465940278e+01
6.459611127003009656e+00 , 2.377547660160752230e+01
6.466828569603013221e+00 , 2.357317559743401603e+01
6.474046012203016787e+00 , 2.337036373213879870e+01
6.481263454803020352e+00 , 2.316704100572195557e+01
6.488480897403023029e+00 , 2.296320741818348665e+01
6.495698340003026594e+00 , 2.275886296952333510e+01
6.502915782603030159e+00 , 2.255400765974155775e+01
6.510133225203033724e+00 , 2.234864148883809776e+01
6.517350667803037290e+00 , 2.214276445681295513e+01
6.524568110403039967e+00 , 2.193637656366627198e+01
6.531785553003043532e+00 , 2.172947780939787776e+01
6.539002995603047097e+00 , 2.152206819400777249e+01
6.546220438203050662e+00 , 2.131414771749609827e+01
6.553437880803053339e+00 , 2.110571637986276983e+01
6.560655323403056904e+00 , 2.089677418110778717e+01
6.567872766003060470e+00 , 2.068732112123115030e+01
6.575090208603064035e+00 , 2.047735720023280237e+01
6.582307651203066712e+00 , 2.026688241811288549e+01
6.589525093803070277e+00 , 2.005589677487128597e+01
6.596742536403073842e+00 , 1.984440027050800381e+01
6.603959979003077407e+00 , 1.963239290502315271e+01
6.611177421603080973e+00 , 1.941987467841656212e+01
6.618394864203083650e+00 , 1.920684559068840258e+01
6.625612306803087215e+00 , 1.899330564183856040e+01
6.632829749403090780e+00 , 1.877925483186703559e+01
6.640047192003094345e+00 , 1.856469316077391341e+01
6.647264634603097022e+00 , 1.834962062855913700e+01
6.654482077203100587e+00 , 1.813403723522264954e+01
6.661699519803104153e+00 , 1.791794298076453629e+01
6.668916962403107718e+00 , 1.770133786518479724e+01
6.676134405003111283e+00 , 1.748422188848340397e+01
6.683351847603113960e+00 , 1.726659505066038491e+01
6.690569290203117525e+00 , 1.704845735171565480e+01
6.697786732803121090e+00 , 1.682980879164929888e+01
6.705004175403124655e+00 , 1.661064937046126033e+01
6.712221618003127332e+00 , 1.639097908815165283e+01
6.719439060603130898e+00 , 1.617079794472033427e+01
6.726656503203134463e+00 , 1.595010594016736150e+01
6.733873945803138028e+00 , 1.572890307449276293e+01
6.741091388403140705e+00 , 1.550718934769653856e+01
6.748308831003144270e+00 , 1.528496475977863156e+01
6.755526273603147835e+00 , 1.506222931073907034e+01
6.762743716203151401e+00 , 1.483898300057785491e+01
6.769961158803154966e+00 , 1.461522582929498526e+01
6.777178601403157643e+00 , 1.439095779689054666e+01
6.784396044003161208e+00 , 1.416617890336436858e+01
6.791613486603164773e+00 , 1.394088914871650786e+01
6.798830929203168338e+00 , 1.371508853294707819e+01
6.806048371803171015e+00 , 1.348877705605599431e+01
6.813265814403174581e+00 , 1.326195471804325621e+01
6.820483257003178146e+00 , 1.303462151890880705e+01
6.827700699603181711e+00 , 1.280677745865273209e+01
6.834918142203185276e+00 , 1.257842253727505977e+01
6.842135584803187953e+00 , 1.234955675477567638e+01
6.849353027403191518e+00 , 1.212018011115466720e+01
6.856570470003195084e+00 , 1.189029260641203223e+01
6.863787912603198649e+00 , 1.165989424054768619e+01
6.871005355203201326e+00 , 1.142898501356177121e+01
6.878222797803204891e+00 , 1.119756492545414517e+01
6.885440240403208456e+00 , 1.096563397622489333e+01
6.892657683003212021e+00 , 1.073319216587395886e+01
6.899875125603214698e+00 , 1.050023949440139859e+01
6.907092568203218264e+00 , 1.026677596180718410e+01
6.914310010803221829e+00 , 1.003280156809131540e+01
6.921527453403225394e+00 , 9.798316313253820908e+00
6.928744896003228959e+00 , 9.563320197294643776e+00
6.935962338603231636e+00 , 9.327813220213840850e+00
6.943179781203235201e+00 , 9.091795382011383708e+00
6.950397223803238766e+00 , 8.855266682687272350e+00
6.957614666403242332e+00 , 8.618227122241478355e+00
6.964832109003245009e+00 , 8.380676700674086987e+00
6.972049551603248574e+00 , 8.142615417985012982e+00
6.979266994203252139e+00 , 7.904043274174313183e+00
6.986484436803255704e+00 , 7.664960269241959168e+00
6.993701879403259269e+00 , 7.425366403187894093e+00
7.000919322003261946e+00 , 7.185261676012260068e+00
7.008136764603265512e+00 , 6.944646087714943405e+00
7.015354207203269077e+00 , 6.703519638295944105e+00
7.022571649803272642e+00 , 6.461882327755319011e+00
7.029789092403275319e+00 , 6.219734156093096544e+00
7.037006535003278884e+00 , 5.977075123309163018e+00
7.044223977603282449e+00 , 5.733905229403603698e+00
7.051441420203286015e+00 , 5.490224474376361741e+00
7.058658862803288692e+00 , 5.246032858227522411e+00
7.065876305403292257e+00 , 5.001330380957028865e+00
7.073093748003295822e+00 , 4.756117042564824260e+00
7.080311190603299387e+00 , 4.510392843050965439e+00
7.087528633203302952e+00 , 4.264157782415509246e+00
7.094746075803305629e+00 , 4.017411860658398837e+00
7.101963518403309195e+00 , 3.770155077779634212e+00
7.109180961003312760e+00 , 3.522387433779215371e+00
7.116398403603316325e+00 , 3.274108928657113893e+00
7.123615846203319002e+00 , 3.025319562413443464e+00
7.130833288803322567e+00 , 2.776019335048033554e+00
7.138050731403326132e+00 , 2.526208246560997850e+00
7.145268174003329698e+00 , 2.275886296952336352e+00
7.152485616603333263e+00 , 2.025053486221992216e+00
7.159703059203335940e+00 , 1.773709814370050708e+00
7.166920501803339505e+00 , 1.521855281396398141e+00
7.174137944403343070e+00 , 1.269489887301119779e+00
7.181355387003346635e+00 , 1.016613632084244045e+00
7.188572829603349312e+00 , 7.632265157456572524e-01
7.195790272203352878e+00 , 5.093285382853878218e-01
7.203007714803356443e+00 , 2.549196997035494405e-01
7.210225157403360008e+00 , 0.000000000000000000e+00
